step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2161,99378,4322,0.008649592069539268,1.0,1.0,0.013792304273036963,1.0,1.0,,
2162,99428,4324,0.005640202657481647,1.0,1.0,,,,,
2163,99478,4326,0.007081558036070419,1.0,1.0,,,,,
2164,99528,4328,0.00440153031087353,1.0,1.0,,,,,
2165,99578,4330,0.007839424829108262,1.0,1.0,,,,,
2166,99628,4332,0.006493351560513929,1.0,1.0,,,,,
2167,99662,4334,0.012538144960068396,1.0,1.0,,,,,
2168,99712,4336,0.006162032397283971,1.0,1.0,,,,,
2169,99762,4338,0.00937446917223762,1.0,1.0,0.009322533887758385,1.0,1.0,,
2170,99812,4340,0.008679067874864093,1.0,1.0,,,,,
2171,99862,4342,0.008598828963983276,1.0,1.0,,,,,
2172,99912,4344,0.0074251962022990866,1.0,1.0,,,,,
2173,99962,4346,0.009475678649241127,1.0,1.0,,,,,
2174,100012,4348,0.009196497516557732,1.0,1.0,,,,,
2175,100046,4350,0.00987476814020994,1.0,1.0,,,,,
2176,100096,4352,0.008659694822439027,1.0,1.0,,,,,
2177,100146,4354,0.006757197238536512,1.0,1.0,0.00912969602250314,1.0,1.0,,
2178,100196,4356,0.005471724815691914,1.0,1.0,,,,,
2179,100246,4358,0.007972380757908203,1.0,1.0,,,,,
2180,100296,4360,0.00839997652056996,1.0,1.0,,,,,
2181,100346,4362,0.006460422771649709,1.0,1.0,,,,,
2182,100396,4364,0.008171618684271114,1.0,1.0,,,,,
2183,100430,4366,0.008145379968881343,1.0,1.0,,,,,
2184,100480,4368,0.007896024170377132,1.0,1.0,,,,,
2185,100530,4370,0.008949877176590113,1.0,1.0,0.009702021690475994,1.0,1.0,,
2186,100580,4372,0.014244509827919154,1.0,1.0,,,,,
2187,100630,4374,0.008589243774986623,1.0,1.0,,,,,
2188,100680,4376,0.009875275696792111,1.0,1.0,,,,,
2189,100730,4378,0.0075270347679891846,1.0,1.0,,,,,
2190,100780,4380,0.006152924861449023,1.0,1.0,,,,,
2191,100830,4382,0.006322427317766899,1.0,1.0,,,,,
2192,100880,4384,0.00498266095099325,1.0,1.0,,,,,
2193,100930,4386,0.005215750781839764,1.0,1.0,0.01469561624448687,1.0,1.0,,
2194,100980,4388,0.008900315961059278,1.0,1.0,,,,,
2195,101030,4390,0.007239506153357525,1.0,1.0,,,,,
2196,101080,4392,0.007864904611751438,1.0,1.0,,,,,
2197,101130,4394,0.00840138403402316,1.0,1.0,,,,,
2198,101180,4396,0.007186300586132385,1.0,1.0,,,,,
2199,101230,4398,0.00681600779923168,1.0,1.0,,,,,
2200,101264,4400,0.010256948950610648,1.0,1.0,,,,,
2201,101314,4402,0.010279257841182244,1.0,1.0,0.0047413688537017145,1.0,1.0,,
2202,101364,4404,0.007894355794696821,1.0,1.0,,,,,
2203,101414,4406,0.0077560145301625505,1.0,1.0,,,,,
2204,101464,4408,0.009321766891661316,1.0,1.0,,,,,
2205,101514,4410,0.006767179867695178,1.0,1.0,,,,,
2206,101564,4412,0.00897207567207507,1.0,1.0,,,,,
2207,101614,4414,0.013182547216795846,1.0,1.0,,,,,
2208,101664,4416,0.005028152469121779,1.0,1.0,,,,,
2209,101714,4418,0.0061170057502596365,1.0,1.0,0.006471852873457491,1.0,1.0,,
2210,101764,4420,0.011310450122434949,1.0,1.0,,,,,
2211,101814,4422,0.15619277537118556,0.5,0.5,,,,,
2212,101848,4424,0.0067731126310646055,1.0,1.0,,,,,
2213,101898,4426,0.0076813001340238435,1.0,1.0,,,,,
2214,101948,4428,0.008246594088191101,1.0,1.0,,,,,
2215,101998,4430,0.006771489609729334,1.0,1.0,,,,,
2216,102048,4432,0.006888025567004283,1.0,1.0,,,,,
2217,102098,4434,0.00646156762751578,1.0,1.0,0.011681141438352825,1.0,1.0,,
2218,102148,4436,0.006764991881755336,1.0,1.0,,,,,
2219,102198,4438,0.005228057919782523,1.0,1.0,,,,,
2220,102248,4440,0.007959898070193957,1.0,1.0,,,,,
2221,102298,4442,0.0074016532903507,1.0,1.0,,,,,
2222,102348,4444,0.005312412460692333,1.0,1.0,,,,,
2223,102398,4446,0.008461808704613058,1.0,1.0,,,,,
2224,102448,4448,0.008637993609594333,1.0,1.0,,,,,
2225,102482,4450,0.013735621253883041,1.0,1.0,0.016568901956471507,1.0,1.0,,
2226,102516,4452,0.009027291961065205,1.0,1.0,,,,,
2227,102566,4454,0.004571273569058482,1.0,1.0,,,,,
2228,102600,4456,0.006047909279327399,1.0,1.0,,,,,
2229,102650,4458,0.008281622205663934,1.0,1.0,,,,,
2230,102700,4460,0.008440161039163552,1.0,1.0,,,,,
2231,102750,4462,0.006205814737300557,1.0,1.0,,,,,
2232,102784,4464,0.012531913407999582,1.0,1.0,,,,,
2233,102818,4466,0.011143390764150354,1.0,1.0,0.009937185269375703,1.0,1.0,,
2234,102868,4468,0.006849850080802375,1.0,1.0,,,,,
2235,102918,4470,0.0066268889121636225,1.0,1.0,,,,,
2236,102968,4472,0.007731778257475147,1.0,1.0,,,,,
2237,103018,4474,0.007605334808678209,1.0,1.0,,,,,
2238,103068,4476,0.005759476112453968,1.0,1.0,,,,,
2239,103102,4478,0.010960425149645518,1.0,1.0,,,,,
2240,103152,4480,0.005772940889285109,1.0,1.0,,,,,
2241,103202,4482,0.008005801674599222,1.0,1.0,0.008206533601753658,1.0,1.0,,
2242,103236,4484,0.008473972324836439,1.0,1.0,,,,,
2243,103286,4486,0.0038383344807061803,1.0,1.0,,,,,
2244,103336,4488,0.00514925190733706,1.0,1.0,,,,,
2245,103386,4490,0.0057328629274722214,1.0,1.0,,,,,
2246,103420,4492,0.008375600426074357,1.0,1.0,,,,,
2247,103454,4494,0.00871610151272975,1.0,1.0,,,,,
2248,103504,4496,0.008548045622118536,1.0,1.0,,,,,
2249,103554,4498,0.0073583952776485615,1.0,1.0,0.014764476787891851,1.0,1.0,,
2250,103604,4500,0.006176745375206944,1.0,1.0,,,,,
2251,103638,4502,0.009775711423842495,1.0,1.0,,,,,
2252,103704,4504,0.005546191301373504,1.0,1.0,,,,,
2253,103754,4506,0.005956243173906445,1.0,1.0,,,,,
2254,103804,4508,0.004935778960381943,1.0,1.0,,,,,
2255,103838,4510,0.008729013982506261,1.0,1.0,,,,,
2256,103888,4512,0.007788458157125811,1.0,1.0,,,,,
2257,103938,4514,0.009198271979244053,1.0,1.0,0.009762595598794045,1.0,1.0,,
2258,103988,4516,0.006159156793390442,1.0,1.0,,,,,
2259,104038,4518,0.01089927629345122,1.0,1.0,,,,,
2260,104088,4520,0.0070825425028268295,1.0,1.0,,,,,
2261,104122,4522,0.012378273811981444,1.0,1.0,,,,,
2262,104156,4524,0.01095589065338345,1.0,1.0,,,,,
2263,104190,4526,0.012479518319451018,1.0,1.0,,,,,
2264,104240,4528,0.010062903216950001,1.0,1.0,,,,,
2265,104290,4530,0.0070130327755507935,1.0,1.0,0.006600964565303874,1.0,1.0,,
2266,104340,4532,0.006589289843215624,1.0,1.0,,,,,
2267,104374,4534,0.009004102647917024,1.0,1.0,,,,,
2268,104424,4536,0.011161592654225483,1.0,1.0,,,,,
2269,104458,4538,0.007296387484219622,1.0,1.0,,,,,
2270,104508,4540,0.007682924283146472,1.0,1.0,,,,,
2271,104542,4542,0.007894058301621954,1.0,1.0,,,,,
2272,104592,4544,0.007713685609820119,1.0,1.0,,,,,
2273,104642,4546,0.005494979938414038,1.0,1.0,0.005450012818847085,1.0,1.0,,
2274,104692,4548,0.007793251167700059,1.0,1.0,,,,,
2275,104742,4550,0.00636147638844553,1.0,1.0,,,,,
2276,104792,4552,0.00977928935966702,1.0,1.0,,,,,
2277,104826,4554,0.006001877367683619,1.0,1.0,,,,,
2278,104860,4556,0.008032678051819744,1.0,1.0,,,,,
2279,104910,4558,0.00706601413072292,1.0,1.0,,,,,
2280,104944,4560,0.008289391065090967,1.0,1.0,,,,,
2281,104994,4562,0.005773176040415062,1.0,1.0,0.013322243724402938,1.0,1.0,,
2282,105044,4564,0.011727116302748376,1.0,1.0,,,,,
2283,105094,4566,0.009296896933701646,1.0,1.0,,,,,
2284,105144,4568,0.00849466434862137,1.0,1.0,,,,,
2285,105194,4570,0.005108678056576158,1.0,1.0,,,,,
2286,105244,4572,0.005439232979307463,1.0,1.0,,,,,
2287,105294,4574,0.008289677633360195,1.0,1.0,,,,,
2288,105344,4576,0.01001591332228448,1.0,1.0,,,,,
2289,105394,4578,0.004621717144552805,1.0,1.0,0.007077935192036003,1.0,1.0,,
2290,105428,4580,0.007099626218333698,1.0,1.0,,,,,
2291,105478,4582,0.005600552499568797,1.0,1.0,,,,,
2292,105528,4584,0.009382733143921011,1.0,1.0,,,,,
2293,105578,4586,0.007308181976875781,1.0,1.0,,,,,
2294,105612,4588,0.009119044371767018,1.0,1.0,,,,,
2295,105662,4590,0.0073522127826295995,1.0,1.0,,,,,
2296,105728,4592,0.008014893362430373,1.0,1.0,,,,,
2297,105778,4594,0.00949320774685551,1.0,1.0,0.010674484688542946,1.0,1.0,,
2298,105828,4596,0.007202292530068918,1.0,1.0,,,,,
2299,105878,4598,0.008326282062307655,1.0,1.0,,,,,
2300,105928,4600,0.006296396244990016,1.0,1.0,,,,,
2301,105978,4602,0.006875071641652159,1.0,1.0,,,,,
2302,106028,4604,0.005960845478784525,1.0,1.0,,,,,
2303,106078,4606,0.00992876733103761,1.0,1.0,,,,,
2304,106128,4608,0.009780409333190505,1.0,1.0,,,,,
2305,106162,4610,0.00994649673334152,1.0,1.0,0.010770086444872363,1.0,1.0,,
2306,106196,4612,0.007031075298942823,1.0,1.0,,,,,
2307,106246,4614,0.006992636764852498,1.0,1.0,,,,,
2308,106280,4616,0.0077056850828625305,1.0,1.0,,,,,
2309,106330,4618,0.010317914847713232,1.0,1.0,,,,,
2310,106364,4620,0.009762933177485139,1.0,1.0,,,,,
2311,106398,4622,0.009932465595556153,1.0,1.0,,,,,
2312,106448,4624,0.005604361945772116,1.0,1.0,,,,,
2313,106482,4626,0.010216853797321618,1.0,1.0,0.007872314685430978,1.0,1.0,,
2314,106532,4628,0.005783167549178548,1.0,1.0,,,,,
2315,106566,4630,0.007257872541980817,1.0,1.0,,,,,
2316,106600,4632,0.010819237175687136,1.0,1.0,,,,,
2317,106650,4634,0.006667254346486213,1.0,1.0,,,,,
2318,106684,4636,0.005862300873709785,1.0,1.0,,,,,
2319,106734,4638,0.008476627362162148,1.0,1.0,,,,,
2320,106768,4640,0.00904889578929101,1.0,1.0,,,,,
2321,106818,4642,0.007173045889641495,1.0,1.0,0.008507410651551101,1.0,1.0,,
2322,106868,4644,0.006333198472224619,1.0,1.0,,,,,
2323,106902,4646,0.010332319988472135,1.0,1.0,,,,,
2324,106952,4648,0.006514813006188499,1.0,1.0,,,,,
2325,107002,4650,0.007015040290181864,1.0,1.0,,,,,
2326,107052,4652,0.00800587439329926,1.0,1.0,,,,,
2327,107118,4654,0.0072224667068376295,1.0,1.0,,,,,
2328,107168,4656,0.007323082197450124,1.0,1.0,,,,,
2329,107202,4658,0.008030443805164397,1.0,1.0,0.006961545542034979,1.0,1.0,,
2330,107252,4660,0.007990633903089019,1.0,1.0,,,,,
2331,107302,4662,0.006567606595000749,1.0,1.0,,,,,
2332,107336,4664,0.011351542218686745,1.0,1.0,,,,,
2333,107386,4666,0.00632773600484749,1.0,1.0,,,,,
2334,107436,4668,0.005830620794708921,1.0,1.0,,,,,
2335,107470,4670,0.004806940918431338,1.0,1.0,,,,,
2336,107520,4672,0.00870761270966644,1.0,1.0,,,,,
2337,107570,4674,0.0058857675553249085,1.0,1.0,0.007429695507341118,1.0,1.0,,
2338,107620,4676,0.004749256612713518,1.0,1.0,,,,,
2339,107670,4678,0.006788388433102703,1.0,1.0,,,,,
2340,107720,4680,0.006892935977867627,1.0,1.0,,,,,
2341,107770,4682,0.009179277895002638,1.0,1.0,,,,,
2342,107820,4684,0.006600254703991292,1.0,1.0,,,,,
2343,107870,4686,0.005878366598991343,1.0,1.0,,,,,
2344,107904,4688,0.007225213725912455,1.0,1.0,,,,,
2345,107954,4690,0.007910055123304574,1.0,1.0,0.00790749616219879,1.0,1.0,,
2346,108004,4692,0.004989919908694371,1.0,1.0,,,,,
2347,108054,4694,0.005449485614988893,1.0,1.0,,,,,
2348,108104,4696,0.006551526437560255,1.0,1.0,,,,,
2349,108154,4698,0.008988993883936019,1.0,1.0,,,,,
2350,108204,4700,0.006328920124210574,1.0,1.0,,,,,
2351,108254,4702,0.008471842769147126,1.0,1.0,,,,,
2352,108304,4704,0.007415052938281596,1.0,1.0,,,,,
2353,108354,4706,0.007684766296633825,1.0,1.0,0.006912472107964996,1.0,1.0,,
2354,108404,4708,0.006465215629274136,1.0,1.0,,,,,
2355,108454,4710,0.005775685925831293,1.0,1.0,,,,,
2356,108504,4712,0.006470471643424912,1.0,1.0,,,,,
2357,108554,4714,0.00935868341076476,1.0,1.0,,,,,
2358,108604,4716,0.005801243166861241,1.0,1.0,,,,,
2359,108654,4718,0.0083722385843249,1.0,1.0,,,,,
2360,108704,4720,0.005042087731138167,1.0,1.0,,,,,
2361,108754,4722,0.010882571333084077,1.0,1.0,0.009629170310355827,1.0,1.0,,
2362,108804,4724,0.0068747773199174834,1.0,1.0,,,,,
2363,108838,4726,0.004553430822614999,1.0,1.0,,,,,
2364,108872,4728,0.008674021236753333,1.0,1.0,,,,,
2365,108922,4730,0.008065505212331346,1.0,1.0,,,,,
2366,108972,4732,0.007338058781836027,1.0,1.0,,,,,
2367,109006,4734,0.010931082334329288,1.0,1.0,,,,,
2368,109056,4736,0.007046197902351233,1.0,1.0,,,,,
2369,109106,4738,0.007989556268037745,1.0,1.0,0.01582597133315858,1.0,1.0,,
2370,109156,4740,0.008407440359933767,1.0,1.0,,,,,
2371,109206,4742,0.0062864234659429025,1.0,1.0,,,,,
2372,109256,4744,0.006878173680359035,1.0,1.0,,,,,
2373,109306,4746,0.0050559279226272714,1.0,1.0,,,,,
2374,109356,4748,0.006921807738358058,1.0,1.0,,,,,
2375,109406,4750,0.007030649070493666,1.0,1.0,,,,,
2376,109456,4752,0.007057426216130693,1.0,1.0,,,,,
2377,109506,4754,0.007694950105669326,1.0,1.0,0.008087806099733256,1.0,1.0,,
2378,109556,4756,0.006634671099929695,1.0,1.0,,,,,
2379,109606,4758,0.0059028770633813114,1.0,1.0,,,,,
2380,109656,4760,0.008348805123083216,1.0,1.0,,,,,
2381,109690,4762,0.0068851413377902316,1.0,1.0,,,,,
2382,109740,4764,0.009676496122347089,1.0,1.0,,,,,
2383,109790,4766,0.008871060301742091,1.0,1.0,,,,,
2384,109824,4768,0.013774928199982243,1.0,1.0,,,,,
2385,109874,4770,0.00664190144311533,1.0,1.0,0.009735418452018791,1.0,1.0,,
2386,109924,4772,0.006387709945990898,1.0,1.0,,,,,
2387,109958,4774,0.008427530395009626,1.0,1.0,,,,,
2388,110008,4776,0.005410077188996637,1.0,1.0,,,,,
2389,110058,4778,0.00983144733342859,1.0,1.0,,,,,
2390,110108,4780,0.007341691103464428,1.0,1.0,,,,,
2391,110142,4782,0.008090523960499925,1.0,1.0,,,,,
2392,110192,4784,0.008011026162980125,1.0,1.0,,,,,
2393,110242,4786,0.008574365180672129,1.0,1.0,0.007780758450525363,1.0,1.0,,
2394,110292,4788,0.008566772439825787,1.0,1.0,,,,,
2395,110326,4790,0.009205729219765998,1.0,1.0,,,,,
2396,110360,4792,0.013755068532337874,1.0,1.0,,,,,
2397,110410,4794,0.0061048743835281525,1.0,1.0,,,,,
2398,110460,4796,0.008626774568549534,1.0,1.0,,,,,
2399,110510,4798,0.006035621856084768,1.0,1.0,,,,,
2400,110560,4800,0.007731478731657356,1.0,1.0,,,,,
2401,110610,4802,0.0071932698545318875,1.0,1.0,0.00976989524411408,1.0,1.0,,
2402,110660,4804,0.0076566275046581235,1.0,1.0,,,,,
2403,110710,4806,0.0040298233990745305,1.0,1.0,,,,,
2404,110760,4808,0.005371149058963358,1.0,1.0,,,,,
2405,110810,4810,0.007872446754584815,1.0,1.0,,,,,
2406,110860,4812,0.007580170407375798,1.0,1.0,,,,,
2407,110910,4814,0.00931763165018462,1.0,1.0,,,,,
2408,110944,4816,0.008722271391377491,1.0,1.0,,,,,
2409,110978,4818,0.008315532853719106,1.0,1.0,0.017299024136859773,1.0,1.0,,
2410,111012,4820,0.00748981566886016,1.0,1.0,,,,,
2411,111062,4822,0.007481004207507264,1.0,1.0,,,,,
2412,111112,4824,0.007410984499481307,1.0,1.0,,,,,
2413,111162,4826,0.010250363566279551,1.0,1.0,,,,,
2414,111196,4828,0.01086929674859107,1.0,1.0,,,,,
2415,111230,4830,0.008920871824677476,1.0,1.0,,,,,
2416,111280,4832,0.004350857588628969,1.0,1.0,,,,,
2417,111330,4834,0.008498149339134597,1.0,1.0,0.013730146194810118,1.0,1.0,,
2418,111380,4836,0.008037052990097588,1.0,1.0,,,,,
2419,111430,4838,0.0041727611200766054,1.0,1.0,,,,,
2420,111464,4840,0.011981692847407433,1.0,1.0,,,,,
2421,111514,4842,0.005987930328382732,1.0,1.0,,,,,
2422,111564,4844,0.004879881564101538,1.0,1.0,,,,,
2423,111614,4846,0.0073834563946077,1.0,1.0,,,,,
2424,111664,4848,0.008735445557709718,1.0,1.0,,,,,
2425,111714,4850,0.008707667446970125,1.0,1.0,0.010546001667626398,1.0,1.0,,
2426,111764,4852,0.006793721547644567,1.0,1.0,,,,,
2427,111814,4854,0.007961266746246072,1.0,1.0,,,,,
2428,111848,4856,0.009485413695338991,1.0,1.0,,,,,
2429,111882,4858,0.00788161117524723,1.0,1.0,,,,,
2430,111932,4860,0.004848258234846696,1.0,1.0,,,,,
2431,111966,4862,0.009416514827260015,1.0,1.0,,,,,
2432,112016,4864,0.005495087539344846,1.0,1.0,,,,,
2433,112050,4866,0.007207556000065551,1.0,1.0,0.006794974151502539,1.0,1.0,,
2434,112100,4868,0.008009511048093653,1.0,1.0,,,,,
2435,112150,4870,0.006894504248887566,1.0,1.0,,,,,
2436,112200,4872,0.008114213022427279,1.0,1.0,,,,,
2437,112250,4874,0.007435263677677236,1.0,1.0,,,,,
2438,112300,4876,0.0075686167996624,1.0,1.0,,,,,
2439,112350,4878,0.005317305395425176,1.0,1.0,,,,,
2440,112384,4880,0.007210556520848285,1.0,1.0,,,,,
2441,112418,4882,0.010457770299373975,1.0,1.0,0.013143226816890584,1.0,1.0,,
2442,112452,4884,0.008319513209265777,1.0,1.0,,,,,
2443,112502,4886,0.00877335199605227,1.0,1.0,,,,,
2444,112552,4888,0.005251332916124293,1.0,1.0,,,,,
2445,112586,4890,0.008227674218008438,1.0,1.0,,,,,
2446,112636,4892,0.008264016694116283,1.0,1.0,,,,,
2447,112686,4894,0.005926791504777688,1.0,1.0,,,,,
2448,112736,4896,0.008029668934856508,1.0,1.0,,,,,
2449,112786,4898,0.009035161752132788,1.0,1.0,0.009609142462068879,1.0,1.0,,
2450,112836,4900,0.008785075505239015,1.0,1.0,,,,,
2451,112886,4902,0.010757749680374408,1.0,1.0,,,,,
2452,112936,4904,0.00512516303480479,1.0,1.0,,,,,
2453,112986,4906,0.006732757475159967,1.0,1.0,,,,,
2454,113020,4908,0.009303419870504967,1.0,1.0,,,,,
2455,113070,4910,0.0076029205062707215,1.0,1.0,,,,,
2456,113120,4912,0.011069203297408499,1.0,1.0,,,,,
2457,113170,4914,0.006113418842202615,1.0,1.0,0.006814609094799237,1.0,1.0,,
2458,113220,4916,0.006922843104950213,1.0,1.0,,,,,
2459,113254,4918,0.00962552586843344,1.0,1.0,,,,,
2460,113288,4920,0.012531340050565803,1.0,1.0,,,,,
2461,113338,4922,0.006423495605838905,1.0,1.0,,,,,
2462,113388,4924,0.011696379956054555,1.0,1.0,,,,,
2463,113438,4926,0.007655349116411021,1.0,1.0,,,,,
2464,113472,4928,0.007563638737419751,1.0,1.0,,,,,
2465,113506,4930,0.011541814680190467,1.0,1.0,0.010069600206965294,1.0,1.0,,
2466,113540,4932,0.010738450213219721,1.0,1.0,,,,,
2467,113590,4934,0.0052266005048373166,1.0,1.0,,,,,
2468,113640,4936,0.008075826646977759,1.0,1.0,,,,,
2469,113674,4938,0.009463933614711097,1.0,1.0,,,,,
2470,113724,4940,0.006512402527024505,1.0,1.0,,,,,
2471,113774,4942,0.006170129976059494,1.0,1.0,,,,,
2472,113824,4944,0.004738603593639539,1.0,1.0,,,,,
2473,113874,4946,0.007961060390615225,1.0,1.0,0.007128333788550663,1.0,1.0,,
2474,113924,4948,0.004635146371889126,1.0,1.0,,,,,
2475,113958,4950,0.009672444236745294,1.0,1.0,,,,,
2476,113992,4952,0.006018747229832684,1.0,1.0,,,,,
2477,114026,4954,0.012303264619109484,1.0,1.0,,,,,
2478,114076,4956,0.007168900680098887,1.0,1.0,,,,,
2479,114126,4958,0.00902166593214891,1.0,1.0,,,,,
2480,114176,4960,0.0060351325539588175,1.0,1.0,,,,,
2481,114210,4962,0.007699330173174417,1.0,1.0,0.0081238992806675,1.0,1.0,,
2482,114260,4964,0.004388944017795211,1.0,1.0,,,,,
2483,114310,4966,0.009350294685333247,1.0,1.0,,,,,
2484,114360,4968,0.009308069230052543,1.0,1.0,,,,,
2485,114410,4970,0.007573477150696419,1.0,1.0,,,,,
2486,114460,4972,0.0032881072071816674,1.0,1.0,,,,,
2487,114510,4974,0.007673383346103151,1.0,1.0,,,,,
2488,114544,4976,0.01081802626616934,1.0,1.0,,,,,
2489,114594,4978,0.005614887378239738,1.0,1.0,0.24281104242078755,0.5,0.5,,
2490,114644,4980,0.006683769340561222,1.0,1.0,,,,,
2491,114694,4982,0.004490243684964147,1.0,1.0,,,,,
2492,114744,4984,0.006182100307757282,1.0,1.0,,,,,
2493,114794,4986,0.004255440349472413,1.0,1.0,,,,,
2494,114828,4988,0.008166135484379992,1.0,1.0,,,,,
2495,114878,4990,0.007538264825407926,1.0,1.0,,,,,
2496,114912,4992,0.010416193545511307,1.0,1.0,,,,,
2497,114946,4994,0.008737714967521699,1.0,1.0,0.009064984697599242,1.0,1.0,,
2498,114996,4996,0.00438198374353874,1.0,1.0,,,,,
2499,115046,4998,0.005179590163745616,1.0,1.0,,,,,
2500,115080,5000,0.009401843536499256,1.0,1.0,,,,,
2501,115130,5002,0.009891534628280853,1.0,1.0,,,,,
2502,115164,5004,0.01432786648727813,1.0,1.0,,,,,
2503,115198,5006,0.006743970738550366,1.0,1.0,,,,,
2504,115248,5008,0.004813924254091642,1.0,1.0,,,,,
2505,115298,5010,0.006383327039770659,1.0,1.0,0.0056967339586780005,1.0,1.0,,
2506,115332,5012,0.01114094549173842,1.0,1.0,,,,,
2507,115382,5014,0.004555971522494033,1.0,1.0,,,,,
2508,115432,5016,0.005391464260446621,1.0,1.0,,,,,
2509,115466,5018,0.011852480439112014,1.0,1.0,,,,,
2510,115516,5020,0.005926489541097909,1.0,1.0,,,,,
2511,115550,5022,0.008129297606579657,1.0,1.0,,,,,
2512,115600,5024,0.006529660681152526,1.0,1.0,,,,,
2513,115650,5026,0.008802450268447046,1.0,1.0,0.020189318963496135,1.0,1.0,,
2514,115700,5028,0.005703951600572713,1.0,1.0,,,,,
2515,115734,5030,0.008533194882028283,1.0,1.0,,,,,
2516,115784,5032,0.00784709260567297,1.0,1.0,,,,,
2517,115834,5034,0.008026613018578625,1.0,1.0,,,,,
2518,115868,5036,0.010475183839327969,1.0,1.0,,,,,
2519,115902,5038,0.006417687286584622,1.0,1.0,,,,,
2520,115952,5040,0.008285268634790555,1.0,1.0,,,,,
2521,116002,5042,0.004938310881361096,1.0,1.0,0.009389425773629795,1.0,1.0,,
2522,116036,5044,0.006687726305488014,1.0,1.0,,,,,
2523,116070,5046,0.009384121230241503,1.0,1.0,,,,,
2524,116120,5048,0.00608863222838257,1.0,1.0,,,,,
2525,116170,5050,0.009079282240366903,1.0,1.0,,,,,
2526,116220,5052,0.0064439956784685636,1.0,1.0,,,,,
2527,116270,5054,0.010645069508992425,1.0,1.0,,,,,
2528,116304,5056,0.009769168409056875,1.0,1.0,,,,,
2529,116354,5058,0.005910320411959636,1.0,1.0,0.010802435457543709,1.0,1.0,,
2530,116404,5060,0.008053791894907363,1.0,1.0,,,,,
2531,116454,5062,0.009062115366286698,1.0,1.0,,,,,
2532,116504,5064,0.008844734927881319,1.0,1.0,,,,,
2533,116554,5066,0.005211193594237026,1.0,1.0,,,,,
2534,116588,5068,0.008822284337600905,1.0,1.0,,,,,
2535,116638,5070,0.004829854410299958,1.0,1.0,,,,,
2536,116672,5072,0.0098781017382953,1.0,1.0,,,,,
2537,116706,5074,0.011466991836094991,1.0,1.0,0.011828236058744796,1.0,1.0,,
2538,116756,5076,0.0070792088750719516,1.0,1.0,,,,,
2539,116790,5078,0.008599657580238044,1.0,1.0,,,,,
2540,116840,5080,0.006435377246363221,1.0,1.0,,,,,
2541,116874,5082,0.010008000890048836,1.0,1.0,,,,,
2542,116924,5084,0.00593327682398467,1.0,1.0,,,,,
2543,116974,5086,0.008845509067345887,1.0,1.0,,,,,
2544,117024,5088,0.004880544397768484,1.0,1.0,,,,,
2545,117074,5090,0.0073402016129260035,1.0,1.0,0.0056682509080801914,1.0,1.0,,
2546,117124,5092,0.007222123165052306,1.0,1.0,,,,,
2547,117174,5094,0.007257763383345075,1.0,1.0,,,,,
2548,117224,5096,0.006019996570512424,1.0,1.0,,,,,
2549,117274,5098,0.007473042903477373,1.0,1.0,,,,,
2550,117308,5100,0.008613098044546063,1.0,1.0,,,,,
2551,117342,5102,0.013290454345174112,1.0,1.0,,,,,
2552,117392,5104,0.011646467169222019,1.0,1.0,,,,,
2553,117426,5106,0.0089099566448418,1.0,1.0,0.009959790622060705,1.0,1.0,,
2554,117460,5108,0.008831351550057251,1.0,1.0,,,,,
2555,117494,5110,0.010748083291300076,1.0,1.0,,,,,
2556,117544,5112,0.008105795511915044,1.0,1.0,,,,,
2557,117578,5114,0.010937471548150486,1.0,1.0,,,,,
2558,117628,5116,0.005687838417695161,1.0,1.0,,,,,
2559,117678,5118,0.005384552495690778,1.0,1.0,,,,,
2560,117728,5120,0.008144054695492856,1.0,1.0,,,,,
2561,117762,5122,0.008339549861701698,1.0,1.0,0.007065079374927071,1.0,1.0,,
2562,117812,5124,0.007906341502473045,1.0,1.0,,,,0.996874988079071,0.9968703148425786

